userid,Average Screen Time,Average Spent on App (INR),Ratings,New Password Request,Last Visited Minutes,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Day_32,Day_33,Day_34,Day_35,Day_36,Day_37,Day_38,Day_39,Day_40,Day_41,Day_42,Day_43,Day_44,Day_45,Day_46,Day_47,Day_48,Day_49,Day_50,Day_51,Day_52,Day_53,Day_54,Day_55,Day_56,Day_57,Day_58,Day_59,Day_60,Day_61,Day_62,Day_63,Day_64,Day_65,Day_66,Day_67,Day_68,Day_69,Day_70,Day_71,Day_72,Day_73,Day_74,Day_75,Day_76,Day_77,Day_78,Day_79,Day_80,Day_81,Day_82,Day_83,Day_84,Day_85,Day_86,Day_87,Day_88,Day_89,Day_90,is_churned,total_days_active,avg_daily_usage,std_dev_daily_usage,early_usage_avg,late_usage_avg,drop_in_usage,review,left_review
3061,60.577447491846335,582.8573524100992,3.0,9.0,17013.0,71.10971289029963,104.69167801671249,93.02528362206336,8.521683456930326,89.59291174026899,12.973749730370344,128.2484719867414,166.06160458757105,138.27225160062693,585.9355858284939,61.38116674882511,28.88400910552924,32.691602810670055,100.00946239059128,79.37194351704159,52.13348421146931,35.00565063846545,224.9684463718634,154.0265534323189,117.62372529894073,4.563546722887348,132.25098885733945,247.00703203898493,99.5150047302511,358.0683797202621,14.862612499475016,11.462358879420464,64.93835595818167,131.48071020993186,20.96915756369405,69.92327629731399,70.23683944190296,0.3415429484420418,25.572459878013923,166.8492408887908,171.29092914507106,52.330579427087294,171.63459070907055,6.131415490790166,93.13998753985804,374.4805820701224,31.31580292230103,78.28396799233498,111.53935249980232,87.64371399920014,130.93088122209932,23.53054954975553,110.02456800537456,190.28547092960048,111.53968241529071,38.95884596334559,3.298628552346045,65.92611060378331,90.44249514062116,24.894711159119677,161.33589327593882,35.73862429739431,360.7620275936128,85.44113952336625,174.09137565153347,2.689520131981812,64.32860805444804,152.86806598201167,116.65169620878552,52.32456074740742,35.08176251087638,264.29969947301817,199.7316738676357,46.05525588512836,152.63094335784157,26.22987777335012,465.59531772227257,482.70527542483705,111.2559220864866,94.587471772306,109.27991704283004,85.36813452093735,92.25724938716088,22.67819633221475,12.02836397981481,244.01218294173404,192.71430479254136,114.1533844539584,3.855366756463864,42.47417731034844,18.473319839969136,46.26984316253499,5.836621547871912,164.7473921283886,133.32295635278996,0,61.0,111.76891800220754,110.8844742898748,114.92353560649823,116.56727935419822,-2.947070097318252,"Not satisfied with performance, too many bugs.",1
3062,32.15705006339181,434.2899510306336,4.0,5.0,27654.0,43.23310583475804,24.446985039771548,26.713071763900256,53.479166566799535,26.12739810725872,119.02007405317109,40.81596299183374,25.149448110915277,9.281357416014137,374.3911093344396,45.58423091978663,85.93914853300156,6.246778933919569,527.8791952475094,36.42912234979222,160.97026398989158,278.0146174532623,52.93487506528071,162.7672476941864,17.803281843064028,8.009719446657662,13.016443529726892,39.66117954994275,23.778198014936443,181.50276966783892,21.6080764030654,21.21823272746309,28.925932541746104,82.58721831542677,100.47446526261544,103.43471126914878,132.5793268646648,9.289298268239508,95.31862184334472,152.4391334475186,34.82691805324686,377.8144498234443,60.74225835951282,54.35105015586659,47.158996226650274,264.7621165296906,53.34667308835179,25.532171467078427,57.77932480822331,0.0,50.120481414120526,29.73409098072633,133.2229077965664,155.38557574702645,49.87803493183106,205.4437123007301,223.9170991334053,171.1053172120657,22.30190112427857,32.92778128825373,115.83072482532532,75.96311433005967,16.04753906840616,135.5116590848676,166.63415828965844,17.29628472066527,102.52406654576735,310.51055676734273,169.15924377100575,157.74209849752938,27.186970656450228,1.7076462812967548,29.20769766518781,29.556150443642423,241.5172425310201,15.613805979076153,16.59120847286367,99.84868217766686,86.45285690182544,104.35592888378874,121.13333438016367,62.5827986724143,214.0154521767692,12.682259723737737,30.528184274166435,42.01446534032147,200.90191415946677,136.14100223514205,17.35792334591135,4.454751559975143,146.67882278961517,206.7005164166835,25.816237471962506,319.7441226042617,83.93393682595718,0,88.0,93.46039463588698,95.03084268671572,87.51790160857841,98.21863490943788,6.574867568755519,"Affordable and reliable, worth it.",1
3063,40.29183407418621,62.2888054331553,5.0,7.0,22444.0,90.6005238036742,251.9542366534771,217.77612816919216,77.4524974666647,16.298413776985768,5.134151581023684,44.85339221829757,62.76266105959324,66.53341768186735,76.41736083743446,68.05944564724471,29.422695030345555,0.0,57.58590368882992,188.41142442517625,83.42047309419354,156.3908913144862,71.14441551632362,83.92946039619675,80.7184713235863,121.13769382007986,131.18885051363995,15.067854093978076,62.91768466182111,129.76648427279167,12.483172180440748,277.3921366790628,116.9525862647274,148.44347171121112,65.86035702665336,49.78036390579405,72.1976337073811,231.7037978506279,204.4508087911216,135.84857862383856,119.59405038050214,12.920549025188304,30.593394601676245,226.3524969659104,66.95275903382328,165.34240744159845,35.49851391162239,14.082618411807395,178.7062872314583,48.29891702925678,7.049051698249654,32.10849746751727,181.86741517985888,81.21494269312448,93.6850908071596,218.03173651037287,46.981047328238986,12.319030028494858,69.01633055701271,49.33711071607891,0.0,15.133710137147183,37.03168129473309,0.0,237.93242743422903,154.7093619904811,124.41260433287842,189.71951852429063,0.7638422268580616,119.50819710055538,94.12900444616618,10.058216875422564,110.88793627564937,38.70517652898533,34.7483824487094,471.6251110706382,3.3092006106978094,12.64178923809519,117.82085147929516,17.612905572329005,86.3853688436918,132.41657419344182,16.2363422024429,83.64787899526951,12.486450619025645,66.46084458434323,71.4267165733261,247.86357759508732,358.9981244999822,85.7549871430646,294.1552865823686,181.26717487171777,76.91494295320663,42.31939443517377,21.73061314748282,1,35.0,100.61061537906087,88.85618865231746,92.59720135580348,109.1955643750316,-0.9323504293184572,,0
3064,37.705505501341634,621.5385128742189,5.0,5.0,24460.0,40.12154506451407,180.25332791597583,315.7329384601377,25.913217882037085,12.042003903726451,13.08233378557967,0.5711802471076233,2.7999622054941256,84.75349051516085,0.0,68.75835243158735,40.35869974998612,19.094771422651625,2.3089098442597704,154.88123289823454,89.88111906445067,0.0,111.54893352986689,178.76990386116702,17.9324707318474,154.67103457314633,105.44835507079068,121.67109132089575,176.7350833386078,99.63086240195815,404.8371873909381,95.77211201970296,175.97983967706705,2.9557079060818765,92.97631402982516,455.29661417071327,71.04991461347663,0.0,200.49861623558692,164.92475880325262,44.229676132847445,27.23235996375592,145.70279962401133,96.7114785065952,241.0795278061793,150.69789334010596,23.449955499684883,208.20243913670117,29.281801474061474,133.6383557158269,80.09172207549628,95.6552900191468,55.69198089927879,0.0,40.55481553408874,76.07779503154852,47.900543788230976,67.94075463129384,177.19401117176983,98.43741512393908,37.15578516212061,89.05728262373447,2.266700763791389,170.00448272108537,77.77971466401884,57.24228091211511,102.37551429467808,14.050470595911335,0.0,42.53584534198457,10.518895180025249,248.24508687610972,58.696163389978594,39.41247866588091,84.04497654672959,395.9770089797088,89.36874742800187,16.463937900319323,0.0,100.64366239933128,14.022262414121371,44.53494314810116,118.8782591023928,173.9532782044977,51.45959713459259,0.0,22.75750413697281,63.08834239028145,520.7456390819546,108.21821994907562,219.55928831355212,329.0919927632679,0.0,64.79826396166506,31.662156932981567,0,69.0,96.75537586026113,108.8404738710014,96.562419352312,104.51714148167012,1.89528621014314,"Average app, could use more features.",1
3065,39.03391126973343,503.131931236291,4.0,2.0,13391.0,106.54334814147406,11.638101673411477,332.74576892758034,100.43285672010752,38.56443090978895,44.93975864647147,23.662106162810648,9.434078748705511,57.66648409497749,98.44520960382934,195.2335194599709,213.1217714477107,26.228584784022814,63.3230164326181,370.62804482443903,92.16470315307468,300.58841736967935,3.522679116530893,30.40729382032545,403.9774340000248,82.37576916857142,24.119930722140744,37.65650974159718,7.676590404725285,58.856168935664776,168.84271653618518,116.1682824522178,97.72751288511982,130.68401952833142,36.09908540352348,27.42902106005763,3.546709849651694,44.94417851639838,82.48483880154281,34.40959388522087,117.68972717577672,13.970081652595912,160.3061309392535,3.3220228333584227,178.29628187052774,5.878498492450796,244.6318063157491,83.47423051900695,494.81257230089136,17.886326092620635,8.684806498019135,89.00718888525401,44.8577187492754,53.77684048495584,36.50593347221948,425.0714033614321,207.74539572188152,9.2839147495261,55.97708672416458,51.45977599198971,148.67453237342474,17.2854369896941,115.38639439924052,77.91663218010673,187.47350124686028,95.37437747743115,93.58247945674712,114.59647602810698,183.65055467676967,166.4891469339048,24.014128429523737,28.0455249667296,282.40332454721647,321.4184666542104,232.81325487062756,20.12124431527666,110.4973746800982,52.992220437982326,101.03204362623624,93.42541168096736,61.58112323572004,40.64864478751852,17.44091832794097,112.4701188507575,313.31372076468114,17.116508588225678,249.9584772797081,8.362277832118753,292.83207288243,137.4110719054769,125.4079179444156,92.10802593828282,82.95678263383908,169.73492468497545,110.67504977982836,1,11.0,110.1924662183402,110.63165578782233,110.5028828139684,128.60897366748603,4.310231553508488,,0
3066,78.8873135918479,467.64954623936063,5.0,8.0,24240.0,64.69000896893955,76.60127124841858,17.51053038714008,97.4681369770556,56.096615503578825,3.395559596562542,29.928370438940878,36.52940727926297,14.00216573522385,48.62813966012051,9.147723898736109,124.209712806563,8.846889659833817,331.4031215572829,24.234969371507464,72.18605470894559,261.01844097342325,99.3613421277846,117.94978172515644,10.242475717195074,37.90798640637154,40.07448159408823,32.07191633420564,9.59472933045136,127.34328497894944,53.003047501567416,226.6353952748688,20.024656906934897,25.06541427334939,211.0754955804123,91.27726415796948,178.2015362874323,48.146631646960095,127.0280735722739,72.39072728596764,13.000864326708133,84.52799013360851,184.6181903980529,246.03092661221004,78.40904011219352,33.50762382684005,15.245165739242047,346.22023732704787,16.326315601192505,40.93290479638494,21.902651807480208,403.72162414933575,0.5519728700034969,0.0,20.55387843140772,70.0574333764614,24.64067871918361,58.28693400734254,75.8810289600966,146.40587099552874,8.292365363106752,286.2502845404901,39.21903462387143,39.39253461907054,1.144321196649209,4.490182651830558,125.8197929974055,92.9581500307362,35.85777707602212,39.05697676544793,5.980930790151647,148.41074655572112,77.17109795252473,26.660811219741102,12.499878164974316,68.46625518650383,161.553681697376,0.0,53.00558214381958,66.984819267521,38.6510653163632,37.60326683957546,135.49524447630682,20.4787260166956,17.261499017209665,182.74565807245423,187.58634566591132,168.7746989297263,92.56906852912007,184.41465707672975,310.81314380549435,37.76789613144116,178.5861831168026,278.04391277871065,129.73358230393004,1,45.0,92.19568285162728,88.00993703793246,78.01215107517214,97.45574660805684,-4.600273242593958,,0
3067,0.0735016397509019,71.84921435836023,1.0,2.0,4499.0,99.1494613747845,183.70816221243007,73.37481098884223,159.52030051830843,50.78203808215409,133.74250410675114,46.190168334278574,114.32975396304272,98.65058574308912,97.8849676710814,141.27597994231374,10.180376329860634,77.71445692792668,162.7882127335613,71.46587763119423,142.60245041729306,101.32199010478308,75.35111237936981,134.8389849749028,0.0,5.614933130661084,2.352434315151436,0.0,0.4525195962917001,5.826370128898321,0.0,0.2300599798760242,1.8617837759140363,8.093988756104169,3.164136519106253,0.0,0.0,0.0,0.0,0.0,6.198418464551531,8.621395908021702,51.98366142064583,75.37703966687339,110.99065138621891,80.30718282070063,90.56758529426004,138.11576828485354,154.3659240259618,150.91950340717577,37.19354951616037,35.323071448166786,42.624947213632446,51.15467494987503,60.69808747518944,0.0,76.90662808499843,0.0,56.99023261598519,7.286289592416373,70.73460419066375,0.7486761238863533,0.0,7.288652738250518,0.0,11.081931754028725,11.631698380878122,0.0,1.2189121777761922,0.0,0.0,0.0,3.845715109111843,0.0,6.488493562332663,0.0,0.0,0.0,0.0,0.363567969893844,0.2746469772208293,5.05223332740058,60.3094368085837,26.991538816675373,48.02975182154816,43.52276440713245,14.303045527824713,113.68040944943306,23.19511178819128,17.065321046092556,2.1912658888700154,102.84418324378817,13.284057573489072,0.0,88.41960680544719,1,48.0,40.38066695076044,51.15297911297462,66.77618981310427,21.068786772299436,48.3337740568685,,0
3068,49.41106314399959,398.97377836243805,5.0,4.0,4441.0,103.939228853768,107.25595229636208,112.85630296618076,119.63425820332505,131.02471482198305,123.2646600363741,117.01071341260844,132.39443406549225,105.5237176271411,100.63578487961534,2.3582575163159003,8.47696242164207,0.0,5.581375878182905,1.082658733852861,8.055184138485654,0.0,0.0,2.230624477424208,2.2503979543311194,107.99404199581832,98.6493433654224,113.00142122721688,91.3867653923122,95.00305222360554,106.48665874186985,107.20972801609724,100.36509018015865,100.4292744938683,98.9972336884175,3.968956050379879,0.0,0.0,0.0,5.266044479591212,0.0,13.459648664771551,0.0,5.522058245489657,0.0,109.7120062025574,88.73956062420376,95.59144729062444,84.17292279353472,102.8453981817946,101.6147110623731,71.63120931695966,78.6975351146087,82.81208120511309,79.47465651635832,3.4619235124804764,0.0,13.91123173342085,0.0,0.0,16.652049065634326,0.0,4.040550707236121,1.680234733061456,5.3874252865413945,87.70506364782004,86.99147636015309,99.45660105753726,69.8285563189382,84.86885593754964,71.11101313400636,85.05212923419677,74.03532265942887,73.92684555426018,69.20152450354297,0.0,0.0,0.0,0.0,0.0,1.3598184209779496,0.0,2.8700820132348333,7.140224245652524,0.0,50.6546284273523,59.37773751717771,67.42984562162744,77.94016912755235,73.0866866806262,48.122821660598575,58.48936801713669,80.38043561739194,51.048074638980566,67.92538216386819,1,53.0,45.16317349699057,45.20854037694553,74.03871433667133,57.28264254285786,26.79821974255681,,0
3069,34.861751962795466,885.2179522991519,5.0,8.0,1087.0,118.27681774751828,116.952565955021,102.6659087507494,97.09053721475028,115.11383266561768,87.70945859786033,101.53296475114772,78.84751843036709,71.18624347458629,69.51597784646576,65.27357421707748,58.45249425198488,43.44986779449961,37.76612569973509,22.46730170677621,26.684046697900627,26.0233759881327,9.170902803514773,28.079985158854065,10.7021195249758,8.61917707906244,15.596485400264411,0.8134404356019497,0.0,0.0,2.7784742565623297,7.413445347856506,0.0,0.0,0.0,4.966322474941047,0.0,0.0,0.0,4.492770395429546,0.0,11.160146655075916,4.353747055065384,0.0,0.0,3.300508320133473,0.0,1.097538224600055,4.544535090130322,0.0,5.905390624450721,0.0,0.0,0.1085619338874206,6.3132597562998525,0.5163507071289832,0.0,0.5752247615737319,0.568454609181081,0.0,0.0,0.0,4.040770464326827,5.083523906441327,0.0,0.0,0.0,0.0,11.581629114292308,8.536103010400039,3.4161624394211763,14.47490864505614,0.0,0.0,3.13727010565578,0.0,0.0,8.48974684915496,0.0,6.668009580446332,0.0,7.605520195164268,0.0,6.685187407411719,21.987426628900398,0.0,0.0,0.0,0.0,4.014077913659849,1.328070676019638,0.0,0.0,0.0,1.1940530346850025,1,21.0,19.903797136245128,33.723883130111886,41.51305210337938,0.0,44.89102903980282,"All my travel plans in one app, finally! No more juggling multiple websites to keep track of my itinerary.",1
3070,15.929885612498598,575.0884402972953,3.0,7.0,16482.0,314.42160144319934,49.69836154647466,72.33309042840973,15.304398581213324,4.18659148823703,17.02459721617204,82.34930436565935,81.84909203165749,197.0310909656848,5.958920269965416,52.97714845266174,62.58463969607583,27.193027295359336,40.87077181692148,83.90726228538246,25.356387554754832,97.10854018060726,161.02009480786,99.43332948939116,60.4798172313303,8.895579341271398,84.90861809699504,40.06332607900017,20.671990464758508,95.22251219632209,27.25340370587784,29.84367347110373,77.54840928375032,43.923704150710975,188.2999346616704,123.32531799765842,213.5553925275572,85.41965478131793,209.64957754719072,308.3703780209576,1.766774905047226,26.243629900484382,59.54167115727282,0.0,24.980400403279244,52.439554091026814,42.16368908388646,160.59365240532384,62.993499471028926,43.694600913091016,112.88908483514972,89.79546353307917,48.61753495577353,254.8398357268443,21.096899025794944,16.230208488281892,85.44302462691559,17.048305245183162,60.83266089548767,89.73239653125272,27.32409144757111,77.90094250634942,187.6649750931392,0.0,138.60380151218246,84.32974719719626,69.24529086428085,9.728295718168509,38.20301964603743,30.21024720930883,12.12137429341502,12.657256353066188,82.4727611911652,58.80441762563806,124.79164740249864,3.527382666541909,11.136248086632149,71.88471474609919,14.223642911795654,35.45296543549274,32.856901232904306,100.16210253846089,25.59795477923667,30.305265822635903,33.4711778918615,17.241308239442855,80.16863879485452,14.65990520194354,97.94579094689352,636.6734858962202,434.4098061829446,167.36184837573234,50.706353000837,264.49751693206764,29.638603693129227,0,26.0,75.62976578155538,99.56593367786198,76.53064674309925,89.74425945092266,-3.00469792957506,,0
